Id,Street,Utilities,CentralAir,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,Fireplaces,GarageCars,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,FV,RH,RL,RM,IR2,IR3,Reg,HLS,Low,Lvl,CulDSac,FR2,FR3,Inside,Mod,Sev,Blueste,BrDale,BrkSide,ClearCr,CollgCr,Crawfor,Edwards,Gilbert,IDOTRR,MeadowV,Mitchel,NAmes,NPkVill,NWAmes,NoRidge,NridgHt,OldTown,SWISU,Sawyer,SawyerW,Somerst,StoneBr,Timber,Veenker,Feedr,Norm,PosA,PosN,RRAe,RRAn,RRNe,RRNn,2fmCon,Duplex,Twnhs,TwnhsE,1.5Unf,1Story,2.5Fin,2.5Unf,2Story,SFoyer,SLvl,Gable,Gambrel,Hip,Mansard,Shed,Membran,Metal,Roll,Tar&Grv,WdShake,WdShngl,AsphShn,BrkComm,BrkFace,CBlock,CemntBd,HdBoard,ImStucc,MetalSd,Plywood,Stone,Stucco,VinylSd,Wd Sdng,WdShing,Brk Cmn,CmentBd,Other,Wd Shng,None,Fa,Gd,TA,Po,PConc,Slab,Wood,Mn,No,BLQ,GLQ,LwQ,Rec,Unf,GasA,GasW,Grav,OthW,Wall,FuseF,FuseP,Mix,SBrkr,Maj2,Min1,Min2,Typ,Attchd,Basment,BuiltIn,CarPort,Detchd,RFn,P,Y,CWD,Con,ConLD,ConLI,ConLw,New,Oth,WD,AdjLand,Alloca,Family,Normal,Partial,SalePrice
863,1,0,1,3.044522437723423,4.406719247264253,9.177093778182547,6,1.791759469228055,7.59337419312129,7.593877844605118,0.0,5.82600010738045,0.0,6.555356891810665,6.947937068614969,0.0,0.0,7.001245622069476,0.0,0.0,2,0.0,3,0.6931471805599453,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2010,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,11.931635799828413
864,1,0,1,3.044522437723423,4.2626798770413155,8.978660489639687,5,1.791759469228055,7.580699752224563,7.580699752224563,0.0,7.046647277848756,0.0,0.0,7.046647277848756,0.0,0.0,7.046647277848756,0.6931471805599453,0.0,1,0.0,3,0.6931471805599453,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2009,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,11.794337924408413
865,1,0,1,3.044522437723423,4.290459441148391,9.0642735958414,7,1.791759469228055,7.60489448081162,7.605392364814935,0.0,0.0,0.0,7.224753405767971,7.224753405767971,0.0,0.0,7.224753405767971,0.0,0.0,2,0.0,3,0.6931471805599453,0.0,2.0,0.0,4.948759890378168,0.0,0.0,0.0,0.0,0.0,5,2008,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,12.431533509799543
866,1,0,1,3.044522437723423,4.2633832685897595,9.076923258535832,5,1.9459101490553132,7.58629630715272,7.58629630715272,4.343805421853684,6.720220155135295,0.0,5.1647859739235145,6.910750787961936,0.0,0.0,6.910750787961936,0.6931471805599453,0.0,1,0.0,3,0.6931471805599453,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2009,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,11.908340237224891
867,1,0,1,3.044522437723423,4.219507705176107,9.273972232220956,8,1.791759469228055,7.604396348796338,7.60489448081162,5.616771097666572,0.0,0.0,7.40184157874383,7.40184157874383,0.0,0.0,7.4067107301776405,0.0,0.0,2,0.0,3,0.6931471805599453,0.6931471805599453,3.0,5.262690188904886,4.394449154672439,0.0,0.0,0.0,0.0,0.0,11,2007,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,12.424806488355683
868,1,0,1,3.044522437723423,4.454347296253507,8.849513965486398,4,1.791759469228055,7.581719640125308,7.581719640125308,0.0,6.838405200847344,0.0,4.6913478822291435,6.947937068614969,0.0,0.0,7.02197642307216,0.6931471805599453,0.0,1,0.6931471805599453,3,0.6931471805599453,0.0,2.0,5.1298987149230735,0.0,0.0,0.0,0.0,0.0,5.993961427306569,5,2007,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,11.76756768334381
869,1,0,1,4.110873864173311,4.2633832685897595,9.599879329534089,5,1.9459101490553132,7.575071699507561,7.576097340623111,0.0,0.0,0.0,0.0,0.0,6.580639137284949,3.9889840465642745,7.749753406274437,0.0,0.0,2,0.0,2,0.6931471805599453,0.6931471805599453,2.0,4.795790545596741,4.976733742420574,0.0,0.0,0.0,0.0,0.0,5,2006,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.037653993905211
870,1,0,1,4.110873864173311,4.394449154672439,9.204221690968005,7,1.791759469228055,7.597897950521784,7.598399329323964,5.5093883366279774,6.621405651764134,0.0,5.707110264748875,6.957497370876951,6.78897174299217,0.0,7.575584651557793,0.6931471805599453,0.0,2,0.6931471805599453,3,0.6931471805599453,0.6931471805599453,2.0,5.056245805348308,4.51085950651685,0.0,0.0,0.0,0.0,0.0,6,2010,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,12.371587084007746
871,1,0,0,3.044522437723423,4.110873864173311,8.79497643168877,5,1.791759469228055,7.5822291942764615,7.5822291942764615,0.0,0.0,0.0,6.796823718274855,6.796823718274855,0.0,0.0,6.796823718274855,0.0,0.0,1,0.0,2,0.6931471805599453,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2009,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,11.603679828238693
872,1,0,1,4.110873864173311,4.2626798770413155,9.076923258535832,6,1.791759469228055,7.6004023345004,7.6004023345004,4.762173934797756,6.226536669287466,0.0,5.703782474656201,6.690842277418564,6.778784897685177,0.0,7.428333194190806,0.0,0.0,2,0.6931471805599453,3,0.6931471805599453,0.0,2.0,0.0,4.356708826689592,0.0,0.0,0.0,0.0,0.0,6,2010,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,12.20856952572876
873,1,0,1,3.044522437723423,4.31748811353631,9.09301972939964,5,2.0794415416798357,7.577633832602728,7.599401333415815,0.0,0.0,0.0,4.663439094112067,4.663439094112067,0.0,0.0,6.814542897259958,0.0,0.0,1,0.0,3,0.6931471805599453,0.0,2.0,5.2832037287379885,0.0,5.017279836814924,0.0,0.0,0.0,0.0,10,2008,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,11.661345470088502
874,1,0,1,3.713572066704308,4.110873864173311,9.404672841436273,5,2.0794415416798357,7.575584651557793,7.576097340623111,0.0,5.929589143389895,0.0,6.126869184114185,6.725033642166843,0.0,5.4510384535657,7.1459844677143876,0.0,0.0,1,0.0,3,0.6931471805599453,0.6931471805599453,1.0,0.0,3.367295829986474,0.0,0.0,0.0,0.0,0.0,9,2009,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,11.79810440720389
875,1,0,1,3.9318256327243257,3.970291913552122,8.651898894268529,5,1.9459101490553132,7.571473648851271,7.576097340623111,0.0,0.0,0.0,6.517671272912275,6.517671272912275,6.1224928095143865,0.0,7.0317412587631285,0.0,0.0,1,0.6931471805599453,3,0.6931471805599453,0.0,1.0,3.295836866004329,0.0,0.0,0.0,0.0,0.0,0.0,8,2009,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,11.104957226643945
876,1,0,1,4.110873864173311,4.330733340286331,9.105090961257085,8,1.791759469228055,7.60489448081162,7.60489448081162,0.0,4.174387269895637,0.0,7.02197642307216,7.077498053569231,7.2633296174768365,0.0,7.8674885686991285,0.0,0.0,2,0.6931471805599453,4,0.6931471805599453,0.6931471805599453,2.0,5.342334251964811,5.8998973535824915,0.0,0.0,0.0,0.0,0.0,8,2007,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,12.623061104072981
877,1,0,1,3.044522437723423,4.553876891600541,10.138045708665592,4,1.791759469228055,7.582738488914411,7.582738488914411,0.0,6.452048954437226,0.0,6.068425588244111,6.970730078143525,0.0,0.0,6.947937068614969,0.6931471805599453,0.0,1,0.0,3,0.6931471805599453,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2007,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,11.792449349720545
878,1,0,1,4.110873864173311,4.31748811353631,9.086476384753796,9,1.791759469228055,7.60339933974067,7.603897968521881,5.37989735354046,7.065613363597717,0.0,5.680172609017068,7.288244401020124,6.637258031284457,0.0,7.707512194600341,0.6931471805599453,0.0,2,0.6931471805599453,4,0.6931471805599453,0.6931471805599453,3.0,5.220355825078324,0.0,0.0,0.0,0.0,0.0,0.0,6,2009,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,12.765688433465597
879,1,0,1,4.454347296253507,4.48863636973214,9.37441309371334,5,2.0794415416798357,7.581719640125308,7.59890045687141,0.0,6.802394763324311,0.0,5.351858133476067,7.01211529430638,0.0,0.0,7.052721049232323,0.6931471805599453,0.0,1,0.0,3,0.6931471805599453,0.0,2.0,5.262690188904886,0.0,0.0,0.0,0.0,0.0,5.993961427306569,6,2010,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,11.904967552746252
880,1,0,1,3.044522437723423,4.2633832685897595,8.853808274977197,5,2.1972245773362196,7.590346945602565,7.603897968521881,4.51085950651685,6.472346294500901,0.0,5.389071729816501,6.762729506931879,0.0,0.0,6.762729506931879,0.6931471805599453,0.0,1,0.0,3,0.6931471805599453,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2009,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,11.824079893607152
881,1,0,1,3.044522437723423,4.110873864173311,8.857230494201946,5,1.791759469228055,7.603897968521881,7.604396348796338,0.0,6.8885724595653635,0.0,4.709530201312334,6.994849985833071,0.0,0.0,6.994849985833071,0.6931471805599453,0.0,1,0.6931471805599453,2,0.6931471805599453,0.0,2.0,0.0,3.912023005428146,0.0,0.0,0.0,0.0,0.0,6,2007,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,11.964001084330445
882,1,0,1,3.9318256327243257,3.8066624897703196,9.529448434427817,7,1.791759469228055,7.596392304064196,7.596894438144544,4.770684624465665,6.805722553416985,0.0,5.541263545158426,7.053585727193677,6.274762021241939,0.0,7.4489161025442,0.0,0.0,2,0.6931471805599453,3,0.6931471805599453,0.6931471805599453,2.0,5.1298987149230735,3.6109179126442243,0.0,0.0,0.0,0.0,0.0,4,2007,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,12.141534124392603
883,1,0,1,4.110873864173311,4.2633832685897595,9.173365135851288,6,1.791759469228055,7.597396320212795,7.597897950521784,0.0,0.0,0.0,6.695798917058491,6.695798917058491,6.666956792429207,0.0,7.374001859350161,0.0,0.0,2,0.6931471805599453,3,0.6931471805599453,0.6931471805599453,2.0,5.8377304471659395,3.713572066704308,0.0,0.0,0.0,0.0,0.0,12,2009,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,12.089538829274222
884,1,0,0,4.330733340286331,4.110873864173311,8.733110697638708,4,1.791759469228055,7.556427969440253,7.576097340623111,0.0,0.0,0.0,6.679599185844383,6.679599185844383,6.679599185844383,6.1779441140506,7.7102051944325325,0.6931471805599453,0.0,1,0.0,5,0.6931471805599453,0.0,1.0,0.0,5.241747015059643,0.0,0.0,0.0,0.0,0.0,3,2006,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,11.682668239557323
885,1,0,1,3.044522437723423,4.189654742026425,8.875007486048396,5,1.791759469228055,7.584773077612199,7.584773077612199,4.110873864173311,6.07073772800249,0.0,6.133398042996649,6.794586580876499,0.0,0.0,6.794586580876499,0.0,0.0,1,0.0,3,0.6931471805599453,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2009,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,11.512925464970229
886,1,0,1,4.795790545596741,3.9318256327243257,8.540909718033554,9,1.791759469228055,7.600902459542082,7.601402334583733,4.110873864173311,7.122059881629142,0.0,6.133398042996649,7.4377951216719325,0.0,0.0,7.444248649496705,0.6931471805599453,0.0,2,0.0,2,0.6931471805599453,0.6931471805599453,2.0,4.584967478670572,4.189654742026425,0.0,0.0,0.0,0.0,0.0,1,2008,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12.703509032177148
887,1,0,1,4.51085950651685,4.2626798770413155,9.035272443893536,5,1.791759469228055,7.580699752224563,7.603897968521881,4.812184355372417,6.270988431858299,0.0,7.002155954403621,7.394493107219038,0.0,0.0,7.44600149832412,0.0,0.0,2,0.0,4,1.0986122886681098,0.0,2.0,5.60947179518496,4.007333185232471,0.0,0.0,0.0,0.0,0.0,6,2006,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,11.884489021402711
888,1,0,1,3.9318256327243257,4.0943445622221,9.709113657218,5,2.0794415416798357,7.578656850594762,7.578656850594762,0.0,0.0,0.0,6.705639094860003,6.705639094860003,6.257667587882639,0.0,7.2399325913204695,0.0,0.0,1,0.6931471805599453,3,0.6931471805599453,0.0,1.0,4.804021044733257,0.0,0.0,0.0,5.583496308781699,0.0,0.0,4,2008,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,11.816726919301892
889,1,0,1,3.044522437723423,4.564348191467836,9.671933733861948,8,1.9459101490553132,7.58629630715272,7.58629630715272,0.0,5.863631175598097,6.714170529909472,6.950814768442584,7.704361167910313,0.0,0.0,7.704361167910313,0.6931471805599453,0.0,2,0.0,4,0.6931471805599453,0.6931471805599453,2.0,4.406719247264253,5.337538079701318,0.0,0.0,5.41610040220442,0.0,0.0,10,2007,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,12.498742259492994
